county,countyfips,year,Attribute,value,age,datatype
Gunnison,51,2010,Pop_20_24,724.36,20_24,Pop
Gunnison,51,2010,Pop_25_29,1099.63,25_29,Pop
Gunnison,51,2010,Pop_30_34,1897.81,30_34,Pop
Gunnison,51,2010,Pop_35_39,1269.66,35_39,Pop
Gunnison,51,2010,Pop_40_44,1101.91,40_44,Pop
Gunnison,51,2010,Pop_45_49,1085.78,45_49,Pop
Gunnison,51,2010,Pop_50_54,1025.86,50_54,Pop
Gunnison,51,2010,Pop_55_59,963.28,55_59,Pop
Gunnison,51,2010,Pop_60_64,1006.29,60_64,Pop
Gunnison,51,2010,Pop_65_69,1011.57,65_69,Pop
Gunnison,51,2010,Pop_70_74,786.3,70_74,Pop
Adams,1,2010,MR_00_04,7.41,00_04,MR_
Adams,1,2010,MR_05_09,10.34,05_09,MR_
Adams,1,2010,MR_10_14,1.31,10_14,MR_
Adams,1,2010,MR_15_19,-2.01,15_19,MR_
Adams,1,2010,MR_20_24,-0.23,20_24,MR_
Adams,1,2010,MR_25_29,40.31,25_29,MR_
Adams,1,2010,MR_30_34,47,30_34,MR_
Adams,1,2010,MR_35_39,16.67,35_39,MR_
Adams,1,2010,MR_40_44,2.52,40_44,MR_
Adams,1,2010,MR_45_49,-0.94,45_49,MR_
Adams,1,2010,MR_50_54,0.64,50_54,MR_
Adams,1,2010,MR_55_59,2.7,55_59,MR_
Adams,1,2010,MR_60_64,2.85,60_64,MR_
Adams,1,2010,MR_65_69,-0.59,65_69,MR_
Adams,1,2010,MR_70_74,-1.81,70_74,MR_
Adams,1,2010,Mig_00_04,2385,00_04,Mig
Adams,1,2010,Mig_05_09,3458,05_09,Mig
Adams,1,2010,Mig_10_14,520,10_14,Mig
Adams,1,2010,Mig_15_19,-754,15_19,Mig
Adams,1,2010,Mig_20_24,-76,20_24,Mig
Adams,1,2010,Mig_25_29,11646,25_29,Mig
Adams,1,2010,Mig_30_34,13853,30_34,Mig
Adams,1,2010,Mig_35_39,6002,35_39,Mig
Adams,1,2010,Mig_40_44,902,40_44,Mig
Adams,1,2010,Mig_45_49,-316,45_49,Mig
Adams,1,2010,Mig_50_54,193,50_54,Mig
Adams,1,2010,Mig_55_59,784,55_59,Mig
Adams,1,2010,Mig_60_64,743,60_64,Mig
Adams,1,2010,Mig_65_69,-123,65_69,Mig
Adams,1,2010,Mig_70_74,-281,70_74,Mig
Adams,1,2010,Pop_00_04,32168.98,00_04,Pop
Adams,1,2010,Pop_05_09,33440.37,05_09,Pop
Adams,1,2010,Pop_10_14,39668.48,10_14,Pop
Adams,1,2010,Pop_15_19,37448.6,15_19,Pop
Adams,1,2010,Pop_20_24,32809.23,20_24,Pop
Adams,1,2010,Pop_25_29,28888.16,25_29,Pop
Adams,1,2010,Pop_30_34,29470.49,30_34,Pop
Adams,1,2010,Pop_35_39,36007.5,35_39,Pop
Adams,1,2010,Pop_40_44,35766.59,40_44,Pop
Adams,1,2010,Pop_45_49,33772.85,45_49,Pop
Adams,1,2010,Pop_50_54,30257.5,50_54,Pop
Adams,1,2010,Pop_55_59,29047.72,55_59,Pop
Adams,1,2010,Pop_60_64,26049.46,60_64,Pop
Adams,1,2010,Pop_65_69,20610.51,65_69,Pop
Adams,1,2010,Pop_70_74,15544.43,70_74,Pop
Alamosa,3,2010,MR_00_04,3.12,00_04,MR_
Alamosa,3,2010,MR_05_09,1.92,05_09,MR_
Alamosa,3,2010,MR_10_14,-5.78,10_14,MR_
Alamosa,3,2010,MR_15_19,37.05,15_19,MR_
Alamosa,3,2010,MR_20_24,84.31,20_24,MR_
Alamosa,3,2010,MR_25_29,-12.64,25_29,MR_
Alamosa,3,2010,MR_30_34,-27.03,30_34,MR_
Alamosa,3,2010,MR_35_39,-4.92,35_39,MR_
Alamosa,3,2010,MR_40_44,3.73,40_44,MR_
Alamosa,3,2010,MR_45_49,-7.04,45_49,MR_
Alamosa,3,2010,MR_50_54,3.04,50_54,MR_
Alamosa,3,2010,MR_55_59,-5.35,55_59,MR_
Alamosa,3,2010,MR_60_64,-15.75,60_64,MR_
Alamosa,3,2010,MR_65_69,-9.65,65_69,MR_
Alamosa,3,2010,MR_70_74,-11.01,70_74,MR_
Alamosa,3,2010,Mig_00_04,31,00_04,Mig
Alamosa,3,2010,Mig_05_09,22,05_09,Mig
Alamosa,3,2010,Mig_10_14,-73,10_14,Mig
Alamosa,3,2010,Mig_15_19,397,15_19,Mig
Alamosa,3,2010,Mig_20_24,783,20_24,Mig
Alamosa,3,2010,Mig_25_29,-166,25_29,Mig
Alamosa,3,2010,Mig_30_34,-413,30_34,Mig
Alamosa,3,2010,Mig_35_39,-52,35_39,Mig
Alamosa,3,2010,Mig_40_44,32,40_44,Mig
Alamosa,3,2010,Mig_45_49,-57,45_49,Mig
Alamosa,3,2010,Mig_50_54,23,50_54,Mig
Alamosa,3,2010,Mig_55_59,-52,55_59,Mig
Alamosa,3,2010,Mig_60_64,-161,60_64,Mig
Alamosa,3,2010,Mig_65_69,-87,65_69,Mig
Alamosa,3,2010,Mig_70_74,-78,70_74,Mig
Alamosa,3,2010,Pop_00_04,980.41,00_04,Pop
Alamosa,3,2010,Pop_05_09,1143.98,05_09,Pop
Alamosa,3,2010,Pop_10_14,1266.22,10_14,Pop
Alamosa,3,2010,Pop_15_19,1072.57,15_19,Pop
Alamosa,3,2010,Pop_20_24,928.34,20_24,Pop
Alamosa,3,2010,Pop_25_29,1309.56,25_29,Pop
Alamosa,3,2010,Pop_30_34,1529.49,30_34,Pop
Alamosa,3,2010,Pop_35_39,1063.36,35_39,Pop
Alamosa,3,2010,Pop_40_44,863.79,40_44,Pop
Alamosa,3,2010,Pop_45_49,808.96,45_49,Pop
Alamosa,3,2010,Pop_50_54,758.9,50_54,Pop
Alamosa,3,2010,Pop_55_59,965.67,55_59,Pop
Alamosa,3,2010,Pop_60_64,1019.53,60_64,Pop
Alamosa,3,2010,Pop_65_69,900.99,65_69,Pop
Alamosa,3,2010,Pop_70_74,712.45,70_74,Pop
Arapahoe,5,2010,MR_00_04,1.99,00_04,MR_
Arapahoe,5,2010,MR_05_09,10.15,05_09,MR_
Arapahoe,5,2010,MR_10_14,5.6,10_14,MR_
Arapahoe,5,2010,MR_15_19,-1.63,15_19,MR_
Arapahoe,5,2010,MR_20_24,-5.09,20_24,MR_
Arapahoe,5,2010,MR_25_29,35.08,25_29,MR_
Arapahoe,5,2010,MR_30_34,50.57,30_34,MR_
Arapahoe,5,2010,MR_35_39,18.91,35_39,MR_
Arapahoe,5,2010,MR_40_44,10.46,40_44,MR_
Arapahoe,5,2010,MR_45_49,5.86,45_49,MR_
Arapahoe,5,2010,MR_50_54,2.83,50_54,MR_
Arapahoe,5,2010,MR_55_59,-1.93,55_59,MR_
Arapahoe,5,2010,MR_60_64,-4.24,60_64,MR_
Arapahoe,5,2010,MR_65_69,-5.65,65_69,MR_
Arapahoe,5,2010,MR_70_74,-5.49,70_74,MR_
Arapahoe,5,2010,Mig_00_04,756,00_04,Mig
Arapahoe,5,2010,Mig_05_09,3822,05_09,Mig
Arapahoe,5,2010,Mig_10_14,2394,10_14,Mig
Arapahoe,5,2010,Mig_15_19,-686,15_19,Mig
Arapahoe,5,2010,Mig_20_24,-2030,20_24,Mig
Arapahoe,5,2010,Mig_25_29,13045,25_29,Mig
Arapahoe,5,2010,Mig_30_34,17515,30_34,Mig
Arapahoe,5,2010,Mig_35_39,8095,35_39,Mig
Arapahoe,5,2010,Mig_40_44,4319,40_44,Mig
Arapahoe,5,2010,Mig_45_49,2419,45_49,Mig
Arapahoe,5,2010,Mig_50_54,1114,50_54,Mig
Arapahoe,5,2010,Mig_55_59,-801,55_59,Mig
Arapahoe,5,2010,Mig_60_64,-1695,60_64,Mig
Arapahoe,5,2010,Mig_65_69,-1904,65_69,Mig
Arapahoe,5,2010,Mig_70_74,-1432,70_74,Mig
Arapahoe,5,2010,Pop_00_04,37885.35,00_04,Pop
Arapahoe,5,2010,Pop_05_09,37666.52,05_09,Pop
Arapahoe,5,2010,Pop_10_14,42769.35,10_14,Pop
Arapahoe,5,2010,Pop_15_19,42026.84,15_19,Pop
Arapahoe,5,2010,Pop_20_24,39912.64,20_24,Pop
Arapahoe,5,2010,Pop_25_29,37180.5,25_29,Pop
Arapahoe,5,2010,Pop_30_34,34635.2,30_34,Pop
Arapahoe,5,2010,Pop_35_39,42797.13,35_39,Pop
Arapahoe,5,2010,Pop_40_44,41300.95,40_44,Pop
Arapahoe,5,2010,Pop_45_49,41290.2,45_49,Pop
Arapahoe,5,2010,Pop_50_54,39392.05,50_54,Pop
Arapahoe,5,2010,Pop_55_59,41459.54,55_59,Pop
Arapahoe,5,2010,Pop_60_64,39944.06,60_64,Pop
Arapahoe,5,2010,Pop_65_69,33692.88,65_69,Pop
Arapahoe,5,2010,Pop_70_74,26073.85,70_74,Pop
Archuleta,7,2010,MR_00_04,-0.88,00_04,MR_
Archuleta,7,2010,MR_05_09,23.03,05_09,MR_
Archuleta,7,2010,MR_10_14,12.99,10_14,MR_
Archuleta,7,2010,MR_15_19,0.61,15_19,MR_
Archuleta,7,2010,MR_20_24,-32.07,20_24,MR_
Archuleta,7,2010,MR_25_29,-16.68,25_29,MR_
Archuleta,7,2010,MR_30_34,52.31,30_34,MR_
Archuleta,7,2010,MR_35_39,47.31,35_39,MR_
Archuleta,7,2010,MR_40_44,29.11,40_44,MR_
Archuleta,7,2010,MR_45_49,23.72,45_49,MR_
Archuleta,7,2010,MR_50_54,28.58,50_54,MR_
Archuleta,7,2010,MR_55_59,18.4,55_59,MR_
Archuleta,7,2010,MR_60_64,29.15,60_64,MR_
Archuleta,7,2010,MR_65_69,23.59,65_69,MR_
Archuleta,7,2010,MR_70_74,0.62,70_74,MR_
Archuleta,7,2010,Mig_00_04,-5,00_04,Mig
Archuleta,7,2010,Mig_05_09,131,05_09,Mig
Archuleta,7,2010,Mig_10_14,81,10_14,Mig
Archuleta,7,2010,Mig_15_19,4,15_19,Mig
Archuleta,7,2010,Mig_20_24,-234,20_24,Mig
Archuleta,7,2010,Mig_25_29,-108,25_29,Mig
Archuleta,7,2010,Mig_30_34,232,30_34,Mig
Archuleta,7,2010,Mig_35_39,254,35_39,Mig
Archuleta,7,2010,Mig_40_44,165,40_44,Mig
Archuleta,7,2010,Mig_45_49,134,45_49,Mig
Archuleta,7,2010,Mig_50_54,177,50_54,Mig
Archuleta,7,2010,Mig_55_59,171,55_59,Mig
Archuleta,7,2010,Mig_60_64,301,60_64,Mig
Archuleta,7,2010,Mig_65_69,263,65_69,Mig
Archuleta,7,2010,Mig_70_74,7,70_74,Mig
Archuleta,7,2010,Pop_00_04,568,00_04,Pop
Archuleta,7,2010,Pop_05_09,568.13,05_09,Pop
Archuleta,7,2010,Pop_10_14,624.83,10_14,Pop
Archuleta,7,2010,Pop_15_19,644.06,15_19,Pop
Archuleta,7,2010,Pop_20_24,728.65,20_24,Pop
Archuleta,7,2010,Pop_25_29,646.87,25_29,Pop
Archuleta,7,2010,Pop_30_34,443.83,30_34,Pop
Archuleta,7,2010,Pop_35_39,537.64,35_39,Pop
Archuleta,7,2010,Pop_40_44,566.95,40_44,Pop
Archuleta,7,2010,Pop_45_49,566.58,45_49,Pop
Archuleta,7,2010,Pop_50_54,619.84,50_54,Pop
Archuleta,7,2010,Pop_55_59,929.88,55_59,Pop
Archuleta,7,2010,Pop_60_64,1032.94,60_64,Pop
Archuleta,7,2010,Pop_65_69,1115,65_69,Pop
Archuleta,7,2010,Pop_70_74,1107.11,70_74,Pop
Boulder,13,2010,MR_00_04,4.88,00_04,MR_
Boulder,13,2010,MR_05_09,12.7,05_09,MR_
Boulder,13,2010,MR_10_14,11.83,10_14,MR_
Boulder,13,2010,MR_15_19,43.83,15_19,MR_
Boulder,13,2010,MR_20_24,86.28,20_24,MR_
Boulder,13,2010,MR_25_29,7.55,25_29,MR_
Boulder,13,2010,MR_30_34,-22.91,30_34,MR_
Boulder,13,2010,MR_35_39,4.83,35_39,MR_
Boulder,13,2010,MR_40_44,9.08,40_44,MR_
Boulder,13,2010,MR_45_49,6.72,45_49,MR_
Boulder,13,2010,MR_50_54,2.53,50_54,MR_
Boulder,13,2010,MR_55_59,-2.31,55_59,MR_
Boulder,13,2010,MR_60_64,-3.96,60_64,MR_
Boulder,13,2010,MR_65_69,-3.08,65_69,MR_
Boulder,13,2010,MR_70_74,-0.93,70_74,MR_
Boulder,13,2010,Mig_00_04,642,00_04,Mig
Boulder,13,2010,Mig_05_09,1865,05_09,Mig
Boulder,13,2010,Mig_10_14,2043,10_14,Mig
Boulder,13,2010,Mig_15_19,8089,15_19,Mig
Boulder,13,2010,Mig_20_24,15212,20_24,Mig
Boulder,13,2010,Mig_25_29,1687,25_29,Mig
Boulder,13,2010,Mig_30_34,-6594,30_34,Mig
Boulder,13,2010,Mig_35_39,970,35_39,Mig
Boulder,13,2010,Mig_40_44,1738,40_44,Mig
Boulder,13,2010,Mig_45_49,1340,45_49,Mig
Boulder,13,2010,Mig_50_54,517,50_54,Mig
Boulder,13,2010,Mig_55_59,-496,55_59,Mig
Boulder,13,2010,Mig_60_64,-844,60_64,Mig
Boulder,13,2010,Mig_65_69,-565,65_69,Mig
Boulder,13,2010,Mig_70_74,-129,70_74,Mig
Boulder,13,2010,Pop_00_04,13157.2,00_04,Pop
Boulder,13,2010,Pop_05_09,14682,05_09,Pop
Boulder,13,2010,Pop_10_14,17269.43,10_14,Pop
Boulder,13,2010,Pop_15_19,18455.09,15_19,Pop
Boulder,13,2010,Pop_20_24,17631.04,20_24,Pop
Boulder,13,2010,Pop_25_29,22338.71,25_29,Pop
Boulder,13,2010,Pop_30_34,28777.13,30_34,Pop
Boulder,13,2010,Pop_35_39,20084.76,35_39,Pop
Boulder,13,2010,Pop_40_44,19128.47,40_44,Pop
Boulder,13,2010,Pop_45_49,19942.25,45_49,Pop
Boulder,13,2010,Pop_50_54,20417.08,50_54,Pop
Boulder,13,2010,Pop_55_59,21498.6,55_59,Pop
Boulder,13,2010,Pop_60_64,21341.24,60_64,Pop
Boulder,13,2010,Pop_65_69,18318.98,65_69,Pop
Boulder,13,2010,Pop_70_74,13847.72,70_74,Pop
Broomfield,14,2010,MR_00_04,6.87,00_04,MR_
Broomfield,14,2010,MR_05_09,26.88,05_09,MR_
Broomfield,14,2010,MR_10_14,25.42,10_14,MR_
Broomfield,14,2010,MR_15_19,4.73,15_19,MR_
Broomfield,14,2010,MR_20_24,2.06,20_24,MR_
Broomfield,14,2010,MR_25_29,74.49,25_29,MR_
Broomfield,14,2010,MR_30_34,92.3,30_34,MR_
Broomfield,14,2010,MR_35_39,47.95,35_39,MR_
Broomfield,14,2010,MR_40_44,33.45,40_44,MR_
Broomfield,14,2010,MR_45_49,21.21,45_49,MR_
Broomfield,14,2010,MR_50_54,8.93,50_54,MR_
Broomfield,14,2010,MR_55_59,2.46,55_59,MR_
Broomfield,14,2010,MR_60_64,7.33,60_64,MR_
Broomfield,14,2010,MR_65_69,15.8,65_69,MR_
Broomfield,14,2010,MR_70_74,31,70_74,MR_
Broomfield,14,2010,Mig_00_04,233,00_04,Mig
Broomfield,14,2010,Mig_05_09,926,05_09,Mig
Broomfield,14,2010,Mig_10_14,1045,10_14,Mig
Broomfield,14,2010,Mig_15_19,211,15_19,Mig
Broomfield,14,2010,Mig_20_24,82,20_24,Mig
Broomfield,14,2010,Mig_25_29,2529,25_29,Mig
Broomfield,14,2010,Mig_30_34,2810,30_34,Mig
Broomfield,14,2010,Mig_35_39,1727,35_39,Mig
Broomfield,14,2010,Mig_40_44,1378,40_44,Mig
Broomfield,14,2010,Mig_45_49,941,45_49,Mig
Broomfield,14,2010,Mig_50_54,392,50_54,Mig
Broomfield,14,2010,Mig_55_59,108,55_59,Mig
Broomfield,14,2010,Mig_60_64,290,60_64,Mig
Broomfield,14,2010,Mig_65_69,486,65_69,Mig
Broomfield,14,2010,Mig_70_74,721,70_74,Mig
Broomfield,14,2010,Pop_00_04,3388.19,00_04,Pop
Broomfield,14,2010,Pop_05_09,3444.19,05_09,Pop
Broomfield,14,2010,Pop_10_14,4111.8,10_14,Pop
Broomfield,14,2010,Pop_15_19,4466.78,15_19,Pop
Broomfield,14,2010,Pop_20_24,4005.66,20_24,Pop
Broomfield,14,2010,Pop_25_29,3394.39,25_29,Pop
Broomfield,14,2010,Pop_30_34,3044.68,30_34,Pop
Broomfield,14,2010,Pop_35_39,3601.1,35_39,Pop
Broomfield,14,2010,Pop_40_44,4117.49,40_44,Pop
Broomfield,14,2010,Pop_45_49,4438.7,45_49,Pop
Broomfield,14,2010,Pop_50_54,4394.77,50_54,Pop
Broomfield,14,2010,Pop_55_59,4373.39,55_59,Pop
Broomfield,14,2010,Pop_60_64,3951.21,60_64,Pop
Broomfield,14,2010,Pop_65_69,3076,65_69,Pop
Broomfield,14,2010,Pop_70_74,2326.01,70_74,Pop
Chaffee,15,2010,MR_00_04,6.87,00_04,MR_
Chaffee,15,2010,MR_05_09,17.66,05_09,MR_
Chaffee,15,2010,MR_10_14,11.85,10_14,MR_
Chaffee,15,2010,MR_15_19,-0.25,15_19,MR_
Chaffee,15,2010,MR_20_24,5.47,20_24,MR_
Chaffee,15,2010,MR_25_29,34.21,25_29,MR_
Chaffee,15,2010,MR_30_34,65.09,30_34,MR_
Chaffee,15,2010,MR_35_39,23.41,35_39,MR_
Chaffee,15,2010,MR_40_44,20.88,40_44,MR_
Chaffee,15,2010,MR_45_49,14.47,45_49,MR_
Chaffee,15,2010,MR_50_54,2.08,50_54,MR_
Chaffee,15,2010,MR_55_59,11.2,55_59,MR_
Chaffee,15,2010,MR_60_64,23.27,60_64,MR_
Chaffee,15,2010,MR_65_69,19.84,65_69,MR_
Chaffee,15,2010,MR_70_74,7.73,70_74,MR_
Chaffee,15,2010,Mig_00_04,46,00_04,Mig
Chaffee,15,2010,Mig_05_09,120,05_09,Mig
Chaffee,15,2010,Mig_10_14,94,10_14,Mig
Chaffee,15,2010,Mig_15_19,-2,15_19,Mig
Chaffee,15,2010,Mig_20_24,44,20_24,Mig
Chaffee,15,2010,Mig_25_29,296,25_29,Mig
Chaffee,15,2010,Mig_30_34,510,30_34,Mig
Chaffee,15,2010,Mig_35_39,250,35_39,Mig
Chaffee,15,2010,Mig_40_44,208,40_44,Mig
Chaffee,15,2010,Mig_45_49,146,45_49,Mig
Chaffee,15,2010,Mig_50_54,23,50_54,Mig
Chaffee,15,2010,Mig_55_59,147,55_59,Mig
Chaffee,15,2010,Mig_60_64,317,60_64,Mig
Chaffee,15,2010,Mig_65_69,292,65_69,Mig
Chaffee,15,2010,Mig_70_74,102,70_74,Mig
Chaffee,15,2010,Pop_00_04,670.93,00_04,Pop
Chaffee,15,2010,Pop_05_09,679.93,05_09,Pop
Chaffee,15,2010,Pop_10_14,797.52,10_14,Pop
Chaffee,15,2010,Pop_15_19,843.1,15_19,Pop
Chaffee,15,2010,Pop_20_24,804.98,20_24,Pop
Chaffee,15,2010,Pop_25_29,864.3,25_29,Pop
Chaffee,15,2010,Pop_30_34,783.23,30_34,Pop
Chaffee,15,2010,Pop_35_39,1068.8,35_39,Pop
Chaffee,15,2010,Pop_40_44,997.68,40_44,Pop
Chaffee,15,2010,Pop_45_49,1008.09,45_49,Pop
Chaffee,15,2010,Pop_50_54,1090.34,50_54,Pop
Chaffee,15,2010,Pop_55_59,1314.77,55_59,Pop
Chaffee,15,2010,Pop_60_64,1360.46,60_64,Pop
Chaffee,15,2010,Pop_65_69,1471.18,65_69,Pop
Chaffee,15,2010,Pop_70_74,1325.52,70_74,Pop
Cheyenne,17,2010,MR_00_04,2.17,00_04,MR_
Cheyenne,17,2010,MR_05_09,5.07,05_09,MR_
Cheyenne,17,2010,MR_10_14,-11.09,10_14,MR_
Cheyenne,17,2010,MR_15_19,-15.8,15_19,MR_
Cheyenne,17,2010,MR_20_24,-22.06,20_24,MR_
Cheyenne,17,2010,MR_25_29,-31.95,25_29,MR_
Cheyenne,17,2010,MR_30_34,18.37,30_34,MR_
Cheyenne,17,2010,MR_35_39,9.84,35_39,MR_
Cheyenne,17,2010,MR_40_44,13.37,40_44,MR_
Cheyenne,17,2010,MR_45_49,-12.21,45_49,MR_
Cheyenne,17,2010,MR_50_54,-5.88,50_54,MR_
Cheyenne,17,2010,MR_55_59,3.46,55_59,MR_
Cheyenne,17,2010,MR_60_64,-9.07,60_64,MR_
Cheyenne,17,2010,MR_65_69,-7.67,65_69,MR_
Cheyenne,17,2010,MR_70_74,-3.53,70_74,MR_
Cheyenne,17,2010,Mig_00_04,2,00_04,Mig
Cheyenne,17,2010,Mig_05_09,7,05_09,Mig
Cheyenne,17,2010,Mig_10_14,-15,10_14,Mig
Cheyenne,17,2010,Mig_15_19,-18,15_19,Mig
Cheyenne,17,2010,Mig_20_24,-24,20_24,Mig
Cheyenne,17,2010,Mig_25_29,-39,25_29,Mig
Cheyenne,17,2010,Mig_30_34,14,30_34,Mig
Cheyenne,17,2010,Mig_35_39,10,35_39,Mig
Cheyenne,17,2010,Mig_40_44,13,40_44,Mig
Cheyenne,17,2010,Mig_45_49,-11,45_49,Mig
Cheyenne,17,2010,Mig_50_54,-6,50_54,Mig
Cheyenne,17,2010,Mig_55_59,5,55_59,Mig
Cheyenne,17,2010,Mig_60_64,-12,60_64,Mig
Cheyenne,17,2010,Mig_65_69,-11,65_69,Mig
Cheyenne,17,2010,Mig_70_74,-3,70_74,Mig
Cheyenne,17,2010,Pop_00_04,92,00_04,Pop
Cheyenne,17,2010,Pop_05_09,138,05_09,Pop
Cheyenne,17,2010,Pop_10_14,136.09,10_14,Pop
Cheyenne,17,2010,Pop_15_19,116.39,15_19,Pop
Cheyenne,17,2010,Pop_20_24,110.34,20_24,Pop
Cheyenne,17,2010,Pop_25_29,120.51,25_29,Pop
Cheyenne,17,2010,Pop_30_34,75.19,30_34,Pop
Cheyenne,17,2010,Pop_35_39,104.7,35_39,Pop
Cheyenne,17,2010,Pop_40_44,98.79,40_44,Pop
Cheyenne,17,2010,Pop_45_49,92.27,45_49,Pop
Cheyenne,17,2010,Pop_50_54,94.56,50_54,Pop
Cheyenne,17,2010,Pop_55_59,139.18,55_59,Pop
Cheyenne,17,2010,Pop_60_64,128.68,60_64,Pop
Cheyenne,17,2010,Pop_65_69,139.71,65_69,Pop
Cheyenne,17,2010,Pop_70_74,92.26,70_74,Pop
Clear Creek,19,2010,MR_00_04,22.58,00_04,MR_
Clear Creek,19,2010,MR_05_09,35.64,05_09,MR_
Clear Creek,19,2010,MR_10_14,-9.38,10_14,MR_
Clear Creek,19,2010,MR_15_19,-4.57,15_19,MR_
Clear Creek,19,2010,MR_20_24,-19.04,20_24,MR_
Clear Creek,19,2010,MR_25_29,10.92,25_29,MR_
Clear Creek,19,2010,MR_30_34,138.58,30_34,MR_
Clear Creek,19,2010,MR_35_39,57.28,35_39,MR_
Clear Creek,19,2010,MR_40_44,19.35,40_44,MR_
Clear Creek,19,2010,MR_45_49,2.3,45_49,MR_
Clear Creek,19,2010,MR_50_54,9.68,50_54,MR_
Clear Creek,19,2010,MR_55_59,2.57,55_59,MR_
Clear Creek,19,2010,MR_60_64,-2.43,60_64,MR_
Clear Creek,19,2010,MR_65_69,-11.32,65_69,MR_
Clear Creek,19,2010,MR_70_74,-15.96,70_74,MR_
Clear Creek,19,2010,Mig_00_04,68,00_04,Mig
Clear Creek,19,2010,Mig_05_09,88,05_09,Mig
Clear Creek,19,2010,Mig_10_14,-44,10_14,Mig
Clear Creek,19,2010,Mig_15_19,-19,15_19,Mig
Clear Creek,19,2010,Mig_20_24,-78,20_24,Mig
Clear Creek,19,2010,Mig_25_29,48,25_29,Mig
Clear Creek,19,2010,Mig_30_34,375,30_34,Mig
Clear Creek,19,2010,Mig_35_39,232,35_39,Mig
Clear Creek,19,2010,Mig_40_44,101,40_44,Mig
Clear Creek,19,2010,Mig_45_49,14,45_49,Mig
Clear Creek,19,2010,Mig_50_54,67,50_54,Mig
Clear Creek,19,2010,Mig_55_59,21,55_59,Mig
Clear Creek,19,2010,Mig_60_64,-24,60_64,Mig
Clear Creek,19,2010,Mig_65_69,-103,65_69,Mig
Clear Creek,19,2010,Mig_70_74,-113,70_74,Mig
Clear Creek,19,2010,Pop_00_04,301.03,00_04,Pop
Clear Creek,19,2010,Pop_05_09,246.98,05_09,Pop
Clear Creek,19,2010,Pop_10_14,465.7,10_14,Pop
Clear Creek,19,2010,Pop_15_19,421.24,15_19,Pop
Clear Creek,19,2010,Pop_20_24,408.84,20_24,Pop
Clear Creek,19,2010,Pop_25_29,435.45,25_29,Pop
Clear Creek,19,2010,Pop_30_34,270.35,30_34,Pop
Clear Creek,19,2010,Pop_35_39,405.65,35_39,Pop
Clear Creek,19,2010,Pop_40_44,519.47,40_44,Pop
Clear Creek,19,2010,Pop_45_49,626.56,45_49,Pop
Clear Creek,19,2010,Pop_50_54,688.35,50_54,Pop
Clear Creek,19,2010,Pop_55_59,805.29,55_59,Pop
Clear Creek,19,2010,Pop_60_64,968.52,60_64,Pop
Clear Creek,19,2010,Pop_65_69,913.44,65_69,Pop
Clear Creek,19,2010,Pop_70_74,705.65,70_74,Pop
Denver,31,2010,MR_00_04,-16.02,00_04,MR_
Denver,31,2010,MR_05_09,-26.08,05_09,MR_
Denver,31,2010,MR_10_14,-17.75,10_14,MR_
Denver,31,2010,MR_15_19,-6.76,15_19,MR_
Denver,31,2010,MR_20_24,40.38,20_24,MR_
Denver,31,2010,MR_25_29,169.98,25_29,MR_
Denver,31,2010,MR_30_34,78.33,30_34,MR_
Denver,31,2010,MR_35_39,2.28,35_39,MR_
Denver,31,2010,MR_40_44,-9.31,40_44,MR_
Denver,31,2010,MR_45_49,-7.93,45_49,MR_
Denver,31,2010,MR_50_54,-2.1,50_54,MR_
Denver,31,2010,MR_55_59,2.52,55_59,MR_
Denver,31,2010,MR_60_64,2.65,60_64,MR_
Denver,31,2010,MR_65_69,1.55,65_69,MR_
Denver,31,2010,MR_70_74,-2.54,70_74,MR_
Denver,31,2010,Mig_00_04,-7719,00_04,Mig
Denver,31,2010,Mig_05_09,-13070,05_09,Mig
Denver,31,2010,Mig_10_14,-8134,10_14,Mig
Denver,31,2010,Mig_15_19,-2565,15_19,Mig
Denver,31,2010,Mig_20_24,12098,20_24,Mig
Denver,31,2010,Mig_25_29,52612,25_29,Mig
Denver,31,2010,Mig_30_34,36777,30_34,Mig
Denver,31,2010,Mig_35_39,1502,35_39,Mig
Denver,31,2010,Mig_40_44,-5286,40_44,Mig
Denver,31,2010,Mig_45_49,-3841,45_49,Mig
Denver,31,2010,Mig_50_54,-829,50_54,Mig
Denver,31,2010,Mig_55_59,875,55_59,Mig
Denver,31,2010,Mig_60_64,864,60_64,Mig
Denver,31,2010,Mig_65_69,454,65_69,Mig
Denver,31,2010,Mig_70_74,-602,70_74,Mig
Denver,31,2010,Pop_00_04,48172.3,00_04,Pop
Denver,31,2010,Pop_05_09,50121.5,05_09,Pop
Denver,31,2010,Pop_10_14,45812.93,10_14,Pop
Denver,31,2010,Pop_15_19,37940.52,15_19,Pop
Denver,31,2010,Pop_20_24,29958.79,20_24,Pop
Denver,31,2010,Pop_25_29,30952.72,25_29,Pop
Denver,31,2010,Pop_30_34,46951.92,30_34,Pop
Denver,31,2010,Pop_35_39,65810.58,35_39,Pop
Denver,31,2010,Pop_40_44,56793.84,40_44,Pop
Denver,31,2010,Pop_45_49,48453.12,45_49,Pop
Denver,31,2010,Pop_50_54,39446.38,50_54,Pop
Denver,31,2010,Pop_55_59,34683.74,55_59,Pop
Denver,31,2010,Pop_60_64,32612.24,60_64,Pop
Denver,31,2010,Pop_65_69,29270.82,65_69,Pop
